PG.ProteinGroups,PG.Genes,[1] MEP_mBM_500c_40.raw.PG.Quantity,[2] MEP_mBM_500c_41.raw.PG.Quantity,[3] MEP_mBM_500c_42.raw.PG.Quantity,[4] MEP_mBM_500c_43.raw.PG.Quantity
Q9D2V7,Coro7,"392,853,271,484,375","15,506,336,669,921,800","15,575,361,328,125","1,800,400,146,484,370"
Q9D304,Rnf128,"37,842,015,625",NaN,NaN,NaN
Q9D358;Q9D358-2,Acp1,"578,449,462,890,625","82,419,111,328,125","79,191,171,875","107,562,900,390,625"
Q9D379,Ephx1,"55,741,796,875","45,820,244,140,625","14,521,075,439,453,100","7,000,936,889,648,430"
Q9D394;Q9D394-2;Q9D394-3;Q9D394-4,Rufy3,"18,483,087,158,203,100",NaN,NaN,NaN
Q9D3D9,Atp5d,"1,361,244,921,875","16,454,642,578,125","153,072,919,921,875","146,310,361,328,125"
Q9D3P8,Plgrkt,NaN,"2,730,556,396,484,370","331,893,994,140,625","29,220,009,765,625"
Q9D4C1,Lmntd1,NaN,"5,891,195,297,241,210","15,342,178,955,078,100","13,822,896,480,560,300"
Q9D4H1,Exoc2,"9,241,875",NaN,NaN,"4,554,032,897,949,210"
Q9D4H8;Q9D4H8-2,Cul2,"275,724,560,546,875",NaN,NaN,NaN
Q9D554,Sf3a3,"623,037,451,171,875","3,640,056,396,484,370","436,509,521,484,375","697,676,953,125"
Q9D646,Krt34,"122,704,853,515,625","811,806,015,625","454,147,998,046,875",NaN
Q9D662,Sec23b,"7,665,911,865,234,370",NaN,NaN,NaN
Q9D666;Q9D666-2;Q9D666-3;Q9D666-4;Q9D666-5,Sun1,"2,569,812,744,140,620",NaN,"871,349,609,375",NaN
Q9D6J5,Ndufb8,"5,658,576,049,804,680","2,524,182,861,328,120","439,506,787,109,375","321,813,818,359,375"
Q9D6J6,Ndufv2,"2,476,222,412,109,370","647,333,251,953,125","84,901,796,875","88,711,533,203,125"
Q9D6K8,Fundc2,NaN,NaN,"112,428,759,765,625","62,152,685,546,875"
Q9D6L8,Ppil3,"60,116,708,984,375",NaN,"1,563,900,390,625","282,385,888,671,875"
Q9D6N1,Ca13,"3,620,896,484,375",NaN,NaN,NaN
Q9D6R2,Idh3a,"673,506,689,453,125","1,654,925,390,625","28,966,869,140,625","2,679,169,140,625"
Q9D6X6,Prss23,"117,573,447,265,625",NaN,NaN,NaN
Q9D6Y9,Gbe1,NaN,NaN,"15,704,071,044,921,800",NaN
Q9D6Z1,Nop56,"15,195,625","161,464,365,234,375","2,220,595,703,125","23,540,365,234,375"
Q9D708,S100a16,"448,568,046,875",NaN,NaN,NaN
Q9D710,Tmx2,"18,090,860,595,703,100",NaN,"12,846,409,912,109,300","1,872,134,765,625"
Q9D735,Trir,NaN,"23,830,439,453,125","1,527,784,423,828,120","296,200,634,765,625"
Q9D753,Exosc8,NaN,"343,438,330,078,125","2,998,371,337,890,620","3,205,109,375"
Q9D7H3,RtcA,NaN,NaN,"6,997,174,682,617,180","10,420,069,580,078,100"
Q9D7I9,Tgm5,"6,077,708,203,125","391,962,421,875","8,964,841,796,875","594,666,748,046,875"
Q9D7J7,Capns2,"91,155,146,484,375","2,583,021,240,234,370","482,084,765,625","24,680,673,828,125"
Q9D7N9,Apmap,"98,689,013,671,875","3,115,003,173,828,120","5,191,251,953,125","3,330,971,923,828,120"
Q9D7P6,Iscu,NaN,"3,777,975,158,691,400","6,681,950,073,242,180","8,056,126,098,632,810"
Q9D7P7,Clic3,"70,180,517,578,125",NaN,NaN,NaN
Q9D7X1,Kctd4,"31,574,267,578,125",NaN,NaN,NaN
Q9D7X8,Ggct,"2,803,009,521,484,370",NaN,NaN,NaN
Q9D819,Ppa1,"2,809,245,849,609,370","2,561,011,328,125","18,809,484,375","31,085,962,890,625"
Q9D824;Q9D824-2;Q9D824-3;Q9D824-4,Fip1l1,NaN,"3,167,820,068,359,370","3,161,242,431,640,620","4,046,271,728,515,620"
Q9D855,Uqcrb,NaN,"14,171,953,125","1,742,323,828,125","13,656,580,078,125"
Q9D868;Q9D868-2,Ppih,"839,835,625","2,869,639,892,578,120","21,144,443,359,375","30,252,294,921,875"
Q9D880,Timm50,NaN,NaN,NaN,"95,030,615,234,375"
Q9D883,U2af1,"578,002,294,921,875","119,708,486,328,125","123,333,115,234,375","13,855,326,171,875"
Q9D892,Itpa,"77,066,162,109,375",NaN,NaN,NaN
Q9D898,Arpc5l,"68,876,494,140,625","454,576,025,390,625","3,147,493,408,203,120","4,028,937,744,140,620"
Q9D8B3,Chmp4b,"20,470,361,328,125","11,614,669,921,875","518,174,169,921,875","793,116,650,390,625"
Q9D8C4,Ifi35,NaN,"951,772,216,796,875","5,781,512,451,171,870","4,647,491,760,253,900"
Q9D8E6,Rpl4,"13,271,607,421,875","666,549,921,875","72,777,671,875","109,347,453,125"
Q9D8N0,Eef1g,"1,032,933,828,125","5,021,541,015,625","5,235,594,921,875","633,625,390,625"
Q9D8N2,Fam45a,"8,000,718,994,140,620",NaN,NaN,NaN
Q9D8S4,Rexo2,"140,187,158,203,125","3,425,416,259,765,620","30,911,236,572,265,600",NaN
Q9D8S9,Bola1,NaN,"5,153,962,890,625","501,051,904,296,875","6,872,728,515,625"
Q9D8T2,Gsdmdc1,NaN,"16,728,992,919,921,800","6,988,116,455,078,120","277,479,736,328,125"
Q9D8U8,Snx5,"149,738,671,875","92,353,671,875","832,782,421,875","136,226,845,703,125"
Q9D8V0;Q9D8V0-3;Q9D8V0-4,Hm13,"68,440,380,859,375","82,982,958,984,375","105,402,900,390,625","82,495,634,765,625"
Q9D8V7,Sec11c,"123,993,212,890,625",NaN,NaN,"20,057,073,974,609,300"
Q9D8W5,Psmd12,NaN,"862,413,671,875","742,587,646,484,375","911,515,234,375"
Q9D8Y0,Efhd2,NaN,"57,842,333,984,375","3,778,752,746,582,030",NaN
Q9D903,Ebna1bp2,NaN,NaN,"464,651,123,046,875","496,208,251,953,125"
Q9D924,Isca1,NaN,"20,255,908,966,064,400","3,801,604,309,082,030","4,198,435,974,121,090"
Q9D937,,NaN,"17,569,027,099,609,300","14,852,088,623,046,800","2,029,341,552,734,370"
Q9D952,Evpl,"95,339,828,125","88,882,861,328,125","15,850,318,603,515,600","3,304,654,052,734,370"
Q9D964,Gatm,NaN,"117,232,841,796,875","155,407,080,078,125","154,874,638,671,875"
Q9D967,Mdp1,NaN,"24,611,142,578,125","11,745,885,009,765,600","18,171,611,328,125"
Q9D9N8,Pradc1,NaN,"695,542,822,265,625",NaN,"5,864,732,666,015,620"
Q9D9V3;Q9D9V3-2,Echdc1,"2,873,377,197,265,620",NaN,NaN,NaN
Q9D9V4,Rsph9,"5,975,307,006,835,930",NaN,NaN,NaN
Q9DAJ5;Q9DAJ5-2,Dynlrb2,"9,707,001,953,125",NaN,NaN,NaN
Q9DAP7,Asf1b,NaN,NaN,NaN,"490,969,140,625"
Q9DAR7,Dcps,NaN,NaN,"300,176,904,296,875","27,371,103,515,625"
Q9DAW6,Prpf4,NaN,"4,894,260,559,082,030","4,461,929,016,113,280","5,301,234,741,210,930"
Q9DB05,Napa,"660,421,484,375","8,702,044,921,875","83,619,404,296,875","77,891,494,140,625"
Q9DB07,Ift46,"4,443,420,715,332,030",NaN,NaN,NaN
Q9DB15,Mrpl12,"4,739,169,921,875","754,683,544,921,875","959,505,078,125","1,268,038,671,875"
Q9DB20,Atp5o,NaN,"21,230,314,453,125","4,729,812,109,375","33,459,546,875"
Q9DB34,Chmp2a,"47,945,966,796,875","7,552,607,421,875","3,759,450,378,417,960","510,635,986,328,125"
Q9DB42,Znf593,"3,045,889,404,296,870","86,781,591,796,875","5,036,969,909,667,960","61,088,232,421,875"
Q9DB73;Q9DB73-2,Cyb5r1,"106,673,134,765,625",NaN,NaN,NaN
Q9DB77,Uqcrc2,"153,979,853,515,625","228,740,859,375","4,322,875,390,625","26,280,076,171,875"
Q9DB85,Rrp8,NaN,NaN,NaN,"6,566,807,861,328,120"
Q9DB96,Ngdn,NaN,"11,998,052,978,515,600","195,244,873,046,875","4,004,602,783,203,120"
Q9DBD5,Pelp1,NaN,"14,435,936,279,296,800","2,153,921,875","298,729,541,015,625"
Q9DBE9,Ftsj3,NaN,"571,883,544,921,875","19,111,363,525,390,600","267,596,533,203,125"
Q9DBF1;Q9DBF1-2,Aldh7a1,18763,"764,188,818,359,375","19,356,036,376,953,100","1,407,634,521,484,370"
Q9DBG5,Plin3,NaN,"2,816,560,302,734,370","3,122,846,435,546,870","14,991,986,083,984,300"
Q9DBG6,Rpn2,"3,145,391,015,625","3,807,755,078,125","4,918,748,046,875","501,518,984,375"
Q9DBG7,Srpra,"51,466,181,640,625","211,677,001,953,125","48,418,060,302,734,300",NaN
Q9DBH5,Lman2,"21,743,642,578,125","3,070,050,537,109,370","44,492,158,203,125","364,253,564,453,125"
Q9DBJ1,Pgam1,"433,737,734,375","1,941,852,734,375","671,088,720,703,125","677,846,630,859,375"
Q9DBJ3,Baiap2l1,"10,437,508,544,921,800",NaN,NaN,NaN
Q9DBL9;Q9DBL9-2,Abhd5,"9,505,179,443,359,370",NaN,NaN,NaN
Q9DBP5,Cmpk1,"26,437,185,546,875","289,474,375","2,561,670,703,125","5,105,821,875"
Q9DBR1;Q9DBR1-2,Xrn2,NaN,"86,495,263,671,875","309,045,654,296,875","255,924,560,546,875"
Q9DBR7;Q9DBR7-2,Ppp1r12a,"9,270,646,362,304,680",NaN,"455,321,337,890,625","1,427,852,294,921,870"
Q9DBS1,Tmem43,"140,122,041,015,625","445,529,541,015,625","66,071,455,078,125","449,114,453,125"
Q9DBX2,Pdcl,NaN,"4,847,895,202,636,710","33,687,139,892,578,100","958,585,205,078,125"
Q9DBX6,Cyp2s1,"11,994,056,396,484,300",NaN,NaN,NaN
Q9DBY8,Nvl,NaN,"1,999,029,998,779,290","15,974,298,095,703,100","33,270,245,361,328,100"
Q9DBZ5,Eif3k,"18,757,189,453,125","1,635,209,375","124,786,875","1,959,505,859,375"
Q9DC07,Nebl,"9,789,833,984,375",NaN,NaN,NaN
Q9DC16,Ergic1,"8,207,236,328,125",NaN,"304,891,357,421,875",NaN
Q9DC48,Cdc40,NaN,"6,899,745,483,398,430","6,756,599,731,445,310","9,068,350,830,078,120"
Q9DC63;Q9DC63-2;Q9DC63-3,Fbxo3,NaN,"7,829,596,557,617,180",NaN,"11,033,359,375"
Q9DC70,Ndufs7,"119,479,833,984,375",NaN,"131,500,537,109,375","1,702,395,751,953,120"
Q9DCB8,Isca2,"7,431,141,357,421,870",NaN,"1,375,332,763,671,870","1,843,326,416,015,620"
Q9DCD0,Pgd,"4,685,754,296,875","849,261,484,375","592,135,234,375","653,263,828,125"
Q9DCD2,Xab2,NaN,"11,885,709,228,515,600","5,604,142,456,054,680","854,541,748,046,875"
Q9DCE5,Pak1ip1,NaN,"1,169,535,888,671,870","1,728,066,162,109,370","1,725,619,873,046,870"
Q9DCF9;Q9DCF9-2,Ssr3,"2,336,776,953,125","3,492,287,841,796,870","673,094,873,046,875","45,166,142,578,125"
Q9DCG9,Trmt112,NaN,"149,502,099,609,375","16,219,195,556,640,600",NaN
Q9DCH4,Eif3f,"411,815,234,375","30,802,154,296,875","23,352,263,671,875","2,974,957,421,875"
Q9DCJ5,Ndufa8,"13,270,380,859,375","2,989,204,833,984,370","1,544,236,328,125","2,766,350,830,078,120"
Q9DCJ9,Npl,NaN,"889,252,734,375","22,349,951,171,875","2,484,031,494,140,620"
Q9DCL9,Paics,"671,553,369,140,625","199,402,578,125","1,548,377,734,375","24,884,484,375"
Q9DCM0,Ethe1,"2,061,045,379,638,670","42,955,234,375","293,164,599,609,375","2,090,146,728,515,620"
Q9DCN2;Q9DCN2-2,Cyb5r3,NaN,"1,391,080,859,375","139,082,900,390,625","131,740,849,609,375"
Q9DCQ7;Q9DCQ7-2,Serpina1f,"15,151,503,125","2,818,293,212,890,620",NaN,NaN
Q9DCS9,Ndufb10,NaN,"318,940,869,140,625","1,173,200,390,625","585,877,490,234,375"
Q9DCT2,Ndufs3,"4,273,326,416,015,620","100,104,580,078,125","21,970,130,859,375","1,347,619,140,625"
Q9DCT6;Q9DCT6-2;Q9DCT6-3;Q9DCT6-4,Bap18,"8,845,603,515,625","19,001,683,349,609,300","24,032,705,078,125","27,170,048,828,125"
Q9DCU6,Mrpl4,NaN,NaN,"2,301,333,984,375","7,308,331,298,828,120"
Q9DCV7,Krt7,"1,565,046,875",NaN,NaN,NaN
Q9DCW4,Etfb,"79,526,357,421,875","28,905,283,203,125","25,693,474,609,375","28,398,927,734,375"
Q9DCX2,Atp5h,NaN,"189,358,671,875","216,934,765,625","12,855,119,140,625"
Q9EP69,Sacm1l,NaN,"1,233,120,361,328,120","10,617,498,779,296,800","42,828,515,625"
Q9EP72,Emc7,"3,772,896,240,234,370","10,889,990,234,375","501,708,984,375","48,153,095,703,125"
Q9EPB4,Pycard,NaN,"4,856,679,382,324,210",NaN,NaN
Q9EPE9,Atp13a1,NaN,NaN,"7,727,349,853,515,620","358,187,255,859,375"
Q9EPK6,Sil1,"1,894,968,017,578,120",NaN,NaN,NaN
Q9EPL8,Ipo7,"18,043,944,091,796,800","84,262,744,140,625","8,753,373,046,875","8,693,298,828,125"
Q9EPS3,Glce,"1,358,572,021,484,370",NaN,NaN,NaN
Q9EPU0;Q9EPU0-2,Upf1,"130,196,591,796,875","96,960,546,875","546,175,341,796,875","65,376,435,546,875"
Q9EPU4,Cpsf1,"419,822,802,734,375",NaN,"254,990,478,515,625","18,948,092,041,015,600"
Q9EPV8,Ubl5,NaN,NaN,"19,971,983,642,578,100","185,329,833,984,375"
Q9EQ06;Q9EQ06-2,Hsd17b11,NaN,"281,203,076,171,875","273,412,841,796,875","16,115,498,046,875"
Q9EQ20,Aldh6a1,"9,822,440,185,546,870","12,389,879,150,390,600","16,101,221,923,828,100",NaN
Q9EQ61,Pes1,NaN,NaN,"604,117,626,953,125","51,552,236,328,125"
Q9EQ80,Nif3l1,"608,702,392,578,125",NaN,NaN,NaN
Q9EQG3,Scel,"3,172,559,765,625",NaN,NaN,NaN
Q9EQH2,Erap1,"1,301,498,291,015,620","395,112,451,171,875","350,740,185,546,875","464,140,869,140,625"
Q9EQH3,Vps35,"23,608,796,875",NaN,"2,086,392,333,984,370","172,600,927,734,375"
Q9EQH7;Q9EQH7-2;Q9EQH7-3;Q9EQW8,Ndst3;Ndst3;Ndst3;Ndst4,"613,526,171,875",NaN,NaN,NaN
Q9EQK5,Mvp,"111,703,078,125","2,749,284,375","109,479,287,109,375","2,016,420,703,125"
Q9EQP2,Ehd4,"2,086,330,859,375","100,425,400,390,625","96,889,091,796,875","83,761,875"
Q9EQU5-2,Set,"92,484,015,625","6,264,782,421,875","643,394,921,875","1,020,272,890,625"
Q9ER69,Wtap,NaN,NaN,NaN,"9,967,199,096,679,680"
Q9ER72;Q9ER72-2,Cars,"2,353,500,244,140,620","21,457,734,375","2,640,767,822,265,620","3,172,531,005,859,370"
Q9ER88,Dap3,NaN,"366,948,388,671,875","48,869,619,140,625","622,412,255,859,375"
Q9ERB0,Snap29,NaN,"3,682,738,525,390,620","3,473,393,310,546,870","238,168,994,140,625"
Q9ERD6;Q9ERD6-3;Q9ERD6-4,Ralgps2,"15,193,046,875","757,707,265,625","131,200,419,921,875","18,166,099,853,515,600"
Q9ERD7,Tubb3,"2,355,280,029,296,870","728,871,826,171,875","8,954,249,877,929,680","13,951,829,833,984,300"
Q9ERD8,Parvg,NaN,"6,031,943,359,375","11,297,032,470,703,100","10,178,433,837,890,600"
Q9ERF3,Wdr61,NaN,"1,686,765,625","32,965,615,234,375","55,262,890,625"
Q9ERG2,Strn3,"5,673,339,233,398,430",NaN,NaN,NaN
Q9ERH8,Slc28a3,"2,499,583,251,953,120",NaN,NaN,NaN
Q9ERI2,Rab27a,"85,507,412,109,375","3,315,659,912,109,370","142,649,169,921,875","9,637,120,361,328,120"
Q9ERI6,Rdh14,"5,657,227,172,851,560",NaN,"14,170,277,404,785,100","11,331,128,692,626,900"
Q9ERK4,Cse1l,"2,478,343,505,859,370","1,438,214,453,125","11,345,724,609,375","17103,25"
Q9ERL7,Gmfg,NaN,"248,826,318,359,375",NaN,NaN
Q9ERN0,Scamp2,"1,451,639,404,296,870","1,521,067,626,953,120","132,857,470,703,125","8,073,692,016,601,560"
Q9ERR7,Selenof,"2,582,142,333,984,370",NaN,"4,264,493,713,378,900",NaN
Q9ERS2,Ndufa13,NaN,"77,276,484,375","112,215,595,703,125","92,584,521,484,375"
Q9ERU9,Ranbp2,"816,429,296,875","14,803,255,859,375","1,451,083,984,375","20,653,646,484,375"
Q9ERZ0,Hemgn,NaN,"751,471,875","47,923,076,171,875","77,604,248,046,875"
Q9ES00,Ube4b,NaN,NaN,"35,326,397,705,078,100","7,336,499,633,789,060"
Q9ES52;Q9ES52-2;Q9ES52-3,Inpp5d,"7,785,619,506,835,930","492,034,423,828,125","3,907,708,740,234,370","2,602,256,591,796,870"
Q9ES74,Nek7,"428,877,685,546,875","3,560,257,568,359,370","7,523,965,454,101,560","2,758,240,966,796,870"
Q9ESD1,Prss8,"1,330,499,267,578,120",NaN,NaN,NaN
Q9ESE1;Q9ESE1-2;Q9ESE1-3,Lrba,"443,753,173,828,125",NaN,NaN,NaN
Q9ESN6,Trim2,"372,702,783,203,125",NaN,NaN,NaN
Q9EST1,Gsdma,"14,058,021,484,375","742,790,966,796,875","3,036,462,158,203,120","5,075,709,533,691,400"
Q9EST5;Q9EST5-2,Anp32b,"655,951,015,625","109,941,669,921,875","123,643,076,171,875","26,924,271,484,375"
Q9ESU6;Q9ESU6-2,Brd4,NaN,NaN,"4,054,540,710,449,210","6,142,286,987,304,680"
Q9ESX5,Dkc1,NaN,"3,766,120,849,609,370","74,912,470,703,125","75,895,712,890,625"
Q9ESZ8;Q9ESZ8-2;Q9ESZ8-3;Q9ESZ8-4;Q9ESZ8-5;Q9ESZ8-6,Gtf2i,"163,663,037,109,375","2,775,442,138,671,870","19,330,955,810,546,800","2,583,471,923,828,120"
Q9ET01,Pygl,"614,943,515,625","22,086,982,421,875","16,400,619,140,625","120,451,962,890,625"
Q9ET22,Dpp7,NaN,"172,573,974,609,375","458,120,703,125","7,672,276,000,976,560"
Q9JHC0,Gpx2,"369,028,173,828,125",NaN,NaN,NaN
Q9JHE7,Tssc4,NaN,"15,722,776,794,433,500","8,992,628,479,003,900","3,909,049,377,441,400"
Q9JHI5,Ivd,NaN,"14,787,650,390,625","738,511,474,609,375","606,207,666,015,625"
Q9JHJ0,Tmod3,"2,757,759,765,625","788,539,697,265,625","4,727,890,625","491,792,578,125"
Q9JHK5,Plek,NaN,NaN,"512,038,671,875","10,337,845,703,125"
Q9JHL1;Q9JHL1-2,Slc9a3r2,"96,580,009,765,625","109,224,609,375",NaN,NaN
Q9JHQ0,Anxa9,"46,137,841,796,875",NaN,NaN,NaN
Q9JHR7,Ide,"266,736,375","2,201,047,265,625","4,605,914,453,125","34,909,078,125"
Q9JHS4,Clpx,NaN,NaN,"7,684,100,952,148,430","6,361,068,725,585,930"
Q9JHS9,Cwc15,NaN,NaN,NaN,"3,238,550,537,109,370"
Q9JHU4,Dync1h1,"90,533,017,578,125","672,188,232,421,875","59,591,376,953,125","59,230,283,203,125"
Q9JHU9,Isyna1,"4,799,299,621,582,030","19,002,984,619,140,600","10,116,279,907,226,500","2,101,025,634,765,620"
Q9JHW2,Nit2,"672,591,162,109,375","2,420,666,259,765,620","37,949,365,234,375","35,283,076,171,875"
Q9JHW9,Aldh1a3,"3,233,379,638,671,870",NaN,NaN,NaN
Q9JI39,Abcb10,NaN,"43,081,171,875","347,666,015,625","232,345,849,609,375"
Q9JI91,Actn2,"108,217,529,296,875","3,610,425,390,625","33,190,890,625","3,193,619,921,875"
Q9JIF7,Copb1,"733,186,767,578,125","57,109,267,578,125","531,687,451,171,875","3,889,021,240,234,370"
Q9JIF9,Myot,NaN,NaN,"19,933,638,916,015,600","61,888,330,078,125"
Q9JIH2,Nup50,NaN,NaN,"17,718,250,732,421,800","252,816,015,625"
Q9JII6,Akr1a1,"5,828,980,859,375","20,883,271,484,375","911,746,484,375","9,705,599,609,375"
Q9JIK5,Ddx21,"13,904,610,595,703,100","21,362,109,375","23,408,615,234,375","3,508,494,921,875"
Q9JIX0,Eny2,"6,569,650,268,554,680","3,939,713,623,046,870","2,607,607,177,734,370","43,434,990,234,375"
Q9JIX8;Q9JIX8-4,Acin1,"47,419,423,828,125","8,294,359,375","80,222,685,546,875","11,135,294,921,875"
Q9JIY5,Htra2,NaN,"92,760,068,359,375","8,425,068,359,375","882,962,890,625"
Q9JJ28,Flii,"306,898,095,703,125",NaN,"1,181,241,455,078,120","23,892,544,555,664,000"
Q9JJ78,Pbk,NaN,NaN,"2,164,945,068,359,370","2,437,875,732,421,870"
Q9JJ80,Rpf2,NaN,NaN,"7,221,526,489,257,810","2,070,374,267,578,120"
Q9JJA4,Wdr12,"5,244,404,296,875","12,487,252,197,265,600","14,552,181,396,484,300","20,397,147,216,796,800"
Q9JJI8,Rpl38,"1,453,747,314,453,120","95,561,630,859,375","98,770,576,171,875","162,513,310,546,875"
Q9JJN6,Ctnnbip1,"1,638,598,876,953,120",NaN,NaN,NaN
Q9JJT0,Rcl1,NaN,NaN,"6,054,364,013,671,870","57,672,216,796,875"
Q9JJU8,Sh3bgrl,"1,118,766,796,875","9,412,369,140,625","970,841,015,625","12,390,203,125"
Q9JJV2;Q9JJV2-2;Q9JJV2-3,Pfn2,"91,824,970,703,125",NaN,"33,298,394,775,390,600",NaN
Q9JJZ2,Tuba8,NaN,NaN,"51,693,798,828,125","18,226,654,052,734,300"
Q9JK37,Myoz1,NaN,NaN,"5,385,169,921,875",NaN
Q9JK48;Q9JK48-2;Q9JK48-3,Sh3glb1,NaN,"145,444,482,421,875","7,009,331,665,039,060","11,133,094,482,421,800"
Q9JK53,Prelp,"11,114,068,603,515,600","17,937,255,859,375","23,071,087,890,625","29,753,571,875"
Q9JK81,Myg1,"1,513,628,125","697,503,759,765,625","700,193,115,234,375","92,881,103,515,625"
Q9JK92,Hspb8,"18,766,571,044,921,800",NaN,NaN,NaN
Q9JKB3,Ybx3,"5,218,826,171,875","30,144,064,453,125","25,430,548,828,125","4,108,421,875"
Q9JKC8,Ap3m1,"9,454,496,459,960,930",NaN,NaN,NaN
Q9JKF1,Iqgap1,"247,675,546,875","1,347,469,140,625","87,531,875","658,480,419,921,875"
Q9JKF7,Mrpl39,NaN,"5,249,995,727,539,060",NaN,"6,402,610,473,632,810"
Q9JKP5,Mbnl1,"2,561,213,134,765,620","29,888,203,125","227,449,951,171,875","3,028,984,375"
Q9JKR6,Hyou1,"1,085,141,171,875","793,841,162,109,375","46,422,314,453,125","4,243,078,918,457,030"
Q9JKS4-2;Q9JKS4-4;Q9JKS4-6,Ldb3,NaN,"3,900,348,388,671,870","424,369,765,625","634,618,115,234,375"
Q9JKV1,Adrm1,NaN,"2,530,237,548,828,120",NaN,"2,209,611,328,125"
Q9JKX6,Nudt5,NaN,"85,458,583,984,375","769,038,671,875","10,772,720,703,125"
Q9JKY5,Hip1r,"18,266,395,263,671,800",NaN,"32,227,880,859,375",NaN
Q9JL16;Q9JL16-2,Isg20,NaN,"8,403,233,032,226,560","5,206,414,184,570,310","5,334,615,478,515,620"
Q9JL26;Q9JL26-2,Fmnl1,NaN,"21,475,126,953,125","10,123,142,700,195,300",NaN
Q9JL35,Hmgn5,NaN,"73,841,748,046,875","663,335,595,703,125","1,044,453,515,625"
Q9JL62,Gltp,"2,290,266,796,875","3,382,777,587,890,620","10,312,647,705,078,100",NaN
Q9JLB0;Q9JLB0-2,Mpp6,NaN,NaN,NaN,"5,617,784,423,828,120"
Q9JLB2,Mpp5,"1,758,409,912,109,370",NaN,NaN,NaN
Q9JLF6,Tgm1,"2,622,131,640,625","21,931,083,984,375","106,122,421,875","8,145,508,422,851,560"
Q9JLJ2,Aldh9a1,"17,593,596,875","25,019,765,625","16,637,998,046,875","2,072,309,375"
Q9JLM9,Grb14,"162,843,609,375",NaN,"5,069,001,953,125",NaN
Q9JLV1,Bag3,"91,489,423,828,125",NaN,"2,506,473,388,671,870","5,582,105,712,890,620"
Q9JLV5,Cul3,"22,837,302,734,375","22,135,853,515,625","41,478,037,109,375","3,653,856,689,453,120"
Q9JLV6;Q9JLV6-2,Pnkp,NaN,"74,777,587,890,625","46,320,986,328,125","440,047,998,046,875"
Q9JM76,Arpc3,"15,622,310,546,875","31,480,140,625","30,383,080,078,125","246,809,765,625"
Q9JMA1,Usp14,"15,275,447,998,046,800","1,271,896,875","12,871,361,328,125","2,017,404,296,875"
Q9JMD0;Q9JMD0-2;Q9JMD0-3;Q9JMD0-4,Znf207,NaN,"510,617,431,640,625","511,799,365,234,375","79,998,271,484,375"
Q9JMD3,Stard10,"849,673,828,125","31,041,884,765,625","2,363,422,607,421,870","3,449,670,166,015,620"
Q9JMG1,Edf1,"7,186,033,935,546,870","214,452,734,375","147,121,826,171,875","3,101,470,703,125"
Q9JMG2,C1galt1c1,"82,468,759,765,625","770,834,033,203,125",NaN,"725,407,470,703,125"
Q9JMH6;Q9JMH6-2,Txnrd1,NaN,"565,088,525,390,625","436,253,955,078,125","32,994,404,296,875"
Q9JMH9;Q9JMH9-1;Q9JMH9-4;Q9JMH9-6,Myo18a,"228,815,966,796,875","12,981,954,956,054,600","16,789,185,791,015,600","3,202,050,048,828,120"
Q9QUH0,Glrx,NaN,"14,378,017,578,125","8,330,866,088,867,180","6,867,609,252,929,680"
Q9QUI0,Rhoa,"258,069,384,765,625","54,021,552,734,375","66,097,392,578,125","775,490,869,140,625"
Q9QUM0,Itga2b,NaN,"979,634,375","17,172,166,015,625","26,564,212,890,625"
Q9QUM9,Psma6,"40,333,375","4,630,151,953,125","3,090,595,703,125","36892,25"
Q9QUP5,Hapln1,NaN,NaN,"9,736,190,185,546,870","7,410,315,625"
Q9QUR6,Prep,"541,712,841,796,875","799,935,009,765,625","96,358,203,125","11,887,689,453,125"
Q9QWF0,Chaf1a,NaN,NaN,"3,046,101,989,746,090","9,789,215,698,242,180"
Q9QWL7,Krt17,"1,076,388,375","4,004,031,875","7,501,280,625","5,006,200,390,625"
Q9QWR8,Naga,"20,815,234,375","12,383,810,546,875","66,786,806,640,625","581,509,423,828,125"
Q9QWV4,Mlf1,"14,176,265,869,140,600",NaN,NaN,NaN
Q9QX11;Q9QX11-2,Cyth1,"2,254,240,966,796,870",NaN,"3,408,123,291,015,620",NaN
Q9QX47;Q9QX47-2;Q9QX47-3;Q9QX47-4,Son,NaN,"3,129,415,283,203,120","3,876,746,337,890,620","55,267,373,046,875"
Q9QXA5,Lsm4,NaN,"471,827,001,953,125","3,319,477,294,921,870","2,570,527,099,609,370"
Q9QXB9,Drg2,"1,928,662,872,314,450","11,111,707,763,671,800","691,626,220,703,125","7,170,847,778,320,310"
Q9QXD6,Fbp1,"18,524,029,541,015,600",NaN,NaN,NaN
Q9QXK3;Q9QXK3-4,Copg2,NaN,"106,953,173,828,125","107,504,345,703,125","140,896,171,875"
Q9QXK7,Cpsf3,NaN,"142,018,828,125","21,819,833,984,375","334,465,546,875"
Q9QXS1;Q9QXS1-10;Q9QXS1-11;Q9QXS1-12;Q9QXS1-13;Q9QXS1-14;Q9QXS1-15;Q9QXS1-16;Q9QXS1-2;Q9QXS1-3;Q9QXS1-4;Q9QXS1-5;Q9QXS1-6;Q9QXS1-7;Q9QXS1-8;Q9QXS1-9,Plec,"4,128,990,625","1,566,883,203,125","128,245,224,609,375","541,261,572,265,625"
Q9QXY6,Ehd3,"455,406,689,453,125","11,574,407,958,984,300","5,728,968,505,859,370","1,073,685,546,875"
